delivery_id,order_id,pincode,delivery_success,transit_hours,quality_complaint,temperature_breach,is_rural
DEL005622,ORD005622,560001,True,71,False,False,True
DEL005623,ORD005623,560001,True,31,False,False,True
DEL005624,ORD005624,600002,False,49,False,False,False
DEL005625,ORD005625,600002,True,30,False,False,False
DEL005626,ORD005626,110001,True,71,False,False,False
DEL005627,ORD005627,560001,True,28,False,False,True
DEL005628,ORD005628,600001,True,7,False,False,False
DEL005629,ORD005629,600001,True,90,False,False,False
DEL005630,ORD005630,500001,True,92,False,False,False
DEL005631,ORD005631,226001,True,13,False,False,True
DEL005632,ORD005632,500001,False,71,False,False,False
DEL005633,ORD005633,110002,True,25,True,False,False
DEL005634,ORD005634,600002,True,65,False,False,False
DEL005635,ORD005635,600002,True,2,False,True,False
DEL005636,ORD005636,500001,True,89,False,False,False
DEL005637,ORD005637,500002,False,80,False,False,False
DEL005638,ORD005638,500003,True,66,False,False,False
DEL005639,ORD005639,600002,False,28,False,False,False
DEL005640,ORD005640,500002,True,9,False,False,False
DEL005641,ORD005641,110002,True,40,False,False,False
DEL005642,ORD005642,110001,True,29,False,False,False
DEL005643,ORD005643,226001,True,60,False,False,True
DEL005644,ORD005644,560001,True,27,True,False,True
DEL005645,ORD005645,500001,True,66,False,False,False
DEL005646,ORD005646,560001,True,37,False,False,True
DEL005647,ORD005647,500003,False,36,False,False,False
DEL005648,ORD005648,560001,True,16,False,False,True
DEL005649,ORD005649,110001,True,56,True,False,False
DEL005650,ORD005650,500003,True,51,True,False,False
DEL005651,ORD005651,500002,True,5,False,False,False
DEL005652,ORD005652,600002,False,40,False,False,False
DEL005653,ORD005653,500001,True,33,False,False,False
DEL005654,ORD005654,500003,True,61,False,False,False
DEL005655,ORD005655,600001,True,4,False,False,False
DEL005656,ORD005656,110001,False,64,False,False,False
DEL005657,ORD005657,560001,True,92,False,True,True
DEL005658,ORD005658,226001,True,28,False,False,True
DEL005659,ORD005659,560001,False,27,False,False,True
DEL005660,ORD005660,110001,True,21,False,False,False
DEL005661,ORD005661,600001,True,35,False,False,False
DEL005662,ORD005662,560001,True,40,False,False,True
DEL005663,ORD005663,226001,True,79,False,False,True
DEL005664,ORD005664,500001,True,10,False,False,False
DEL005665,ORD005665,600001,True,20,False,False,False
DEL005666,ORD005666,500002,True,76,False,False,False
DEL005667,ORD005667,226001,True,87,False,False,True
DEL005668,ORD005668,700001,True,80,True,False,True
DEL005669,ORD005669,600002,True,15,False,False,False
DEL005670,ORD005670,110001,True,57,False,False,False
DEL005671,ORD005671,226001,True,39,False,True,True
DEL005672,ORD005672,500003,True,72,False,False,False
DEL005673,ORD005673,560001,True,72,False,False,True
DEL005674,ORD005674,600001,True,50,False,False,False
DEL005675,ORD005675,560001,True,61,False,False,True
DEL005676,ORD005676,600001,True,39,False,False,False
DEL005677,ORD005677,500003,True,35,False,False,False
DEL005678,ORD005678,500003,True,70,True,False,False
DEL005679,ORD005679,500003,False,27,False,False,False
DEL005680,ORD005680,500003,False,20,False,False,False
DEL005681,ORD005681,600002,True,84,False,False,False
DEL005682,ORD005682,560001,True,17,True,False,True
DEL005683,ORD005683,600001,True,8,False,False,False
DEL005684,ORD005684,700001,True,4,False,False,True
DEL005685,ORD005685,110001,True,44,False,False,False
DEL005686,ORD005686,600001,True,7,False,False,False
DEL005687,ORD005687,600001,True,39,False,False,False
DEL005688,ORD005688,226001,True,1,False,False,True
DEL005689,ORD005689,600001,False,63,False,False,False
DEL005690,ORD005690,600001,True,21,False,False,False
DEL005691,ORD005691,500002,True,50,True,False,False
DEL005692,ORD005692,110001,True,55,False,False,False
DEL005693,ORD005693,500001,True,35,True,False,False
DEL005694,ORD005694,226001,True,17,False,False,True
DEL005695,ORD005695,500003,True,62,False,False,False
DEL005696,ORD005696,600002,True,11,False,False,False
DEL005697,ORD005697,110001,True,1,False,False,False
DEL005698,ORD005698,560001,False,55,False,False,True
DEL005699,ORD005699,600001,False,87,False,False,False
DEL005700,ORD005700,600001,True,47,True,False,False
DEL005701,ORD005701,500001,True,74,False,False,False
DEL005702,ORD005702,226001,True,16,False,False,True
DEL005703,ORD005703,560001,True,66,False,False,True
DEL005704,ORD005704,500002,True,72,True,False,False
DEL005705,ORD005705,110001,True,34,False,False,False
DEL005706,ORD005706,700001,False,32,True,False,True
DEL005707,ORD005707,110001,True,44,False,False,False
DEL005708,ORD005708,500001,True,69,False,False,False
DEL005709,ORD005709,600002,True,15,False,False,False
DEL005710,ORD005710,560001,True,10,False,False,True
DEL005711,ORD005711,500001,True,42,True,False,False
DEL005712,ORD005712,500001,True,12,False,False,False
DEL005713,ORD005713,226001,True,68,False,False,True
DEL005714,ORD005714,500002,False,38,False,False,False
DEL005715,ORD005715,700001,True,55,True,False,True
DEL005716,ORD005716,600002,False,20,False,False,False
DEL005717,ORD005717,600001,True,9,False,False,False
DEL005718,ORD005718,600001,False,59,False,False,False
DEL005719,ORD005719,600002,True,8,False,False,False
DEL005720,ORD005720,500001,True,13,False,False,False
DEL005721,ORD005721,600001,True,10,False,False,False
DEL005722,ORD005722,500003,True,55,False,False,False
DEL005723,ORD005723,110001,False,59,False,False,False
DEL005724,ORD005724,226001,True,30,False,False,True
DEL005725,ORD005725,110002,True,60,True,False,False
DEL005726,ORD005726,500001,True,27,False,False,False
DEL005727,ORD005727,500001,True,6,False,False,False
DEL005728,ORD005728,500002,True,82,True,False,False
DEL005729,ORD005729,226001,True,91,False,False,True
DEL005730,ORD005730,600002,True,68,True,False,False
DEL005731,ORD005731,700001,False,40,False,False,True
DEL005732,ORD005732,600001,True,47,True,False,False
DEL005733,ORD005733,600001,True,49,True,False,False
DEL005734,ORD005734,700001,True,27,False,False,True
DEL005735,ORD005735,226001,False,68,False,False,True
DEL005736,ORD005736,500001,True,78,False,False,False
DEL005737,ORD005737,500003,False,22,False,False,False
DEL005738,ORD005738,226001,False,76,False,False,True
DEL005739,ORD005739,110002,True,9,False,False,False
DEL005740,ORD005740,110001,True,94,False,False,False
DEL005741,ORD005741,600002,True,19,True,False,False
DEL005742,ORD005742,110002,True,85,False,False,False
DEL005743,ORD005743,500002,True,3,False,False,False
DEL005744,ORD005744,500002,True,69,False,False,False
DEL005745,ORD005745,110002,False,55,False,False,False
DEL005746,ORD005746,560001,True,11,False,False,True
DEL005747,ORD005747,500002,True,83,True,False,False
DEL005748,ORD005748,500001,True,3,False,False,False
DEL005749,ORD005749,600002,True,14,False,False,False
DEL005750,ORD005750,500001,True,59,False,False,False
DEL005751,ORD005751,226001,True,14,False,False,True
DEL005752,ORD005752,226001,True,94,True,True,True
DEL005753,ORD005753,700001,True,47,False,False,True
DEL005754,ORD005754,600002,True,74,False,False,False
DEL005755,ORD005755,560001,True,53,True,False,True
DEL005756,ORD005756,600001,False,6,False,False,False
DEL005757,ORD005757,500001,True,82,False,False,False
DEL005758,ORD005758,700001,True,2,False,False,True
DEL005759,ORD005759,600001,True,30,False,False,False
DEL005760,ORD005760,500003,True,54,False,False,False
DEL005761,ORD005761,500002,False,68,False,False,False
DEL005762,ORD005762,500001,True,68,False,True,False
DEL005763,ORD005763,700001,True,5,False,False,True
DEL005764,ORD005764,500001,True,16,False,False,False
DEL005765,ORD005765,600001,True,40,False,False,False
DEL005766,ORD005766,500002,False,12,False,False,False
DEL005767,ORD005767,560001,True,61,False,False,True
DEL005768,ORD005768,600002,True,4,False,False,False
DEL005769,ORD005769,500003,True,77,False,False,False
DEL005770,ORD005770,600001,False,43,False,False,False
DEL005771,ORD005771,500003,False,93,False,False,False
DEL005772,ORD005772,226001,True,29,False,False,True
DEL005773,ORD005773,500002,True,93,False,False,False
DEL005774,ORD005774,110001,False,38,False,False,False
DEL005775,ORD005775,110001,True,73,False,False,False
DEL005776,ORD005776,500003,True,77,True,False,False
DEL005777,ORD005777,600002,True,65,False,False,False
DEL005778,ORD005778,700001,True,6,False,False,True
DEL005779,ORD005779,226001,True,11,False,False,True
DEL005780,ORD005780,500001,True,6,False,False,False
DEL005781,ORD005781,110002,True,6,False,False,False
DEL005782,ORD005782,500001,True,3,False,False,False
DEL005783,ORD005783,110001,True,84,False,False,False
DEL005784,ORD005784,600002,True,84,False,False,False
DEL005785,ORD005785,600001,True,46,False,False,False
DEL005786,ORD005786,500003,True,59,False,False,False
DEL005787,ORD005787,226001,True,14,True,False,True
DEL005788,ORD005788,600001,True,64,False,True,False
DEL005789,ORD005789,500001,True,3,False,False,False
DEL005790,ORD005790,600002,True,44,False,False,False
DEL005791,ORD005791,700001,True,46,False,False,True
DEL005792,ORD005792,110001,True,2,False,False,False
DEL005793,ORD005793,226001,True,72,False,False,True
DEL005794,ORD005794,226001,True,73,False,True,True
DEL005795,ORD005795,600001,True,14,False,False,False
DEL005796,ORD005796,600002,True,43,False,False,False
DEL005797,ORD005797,500001,False,4,False,False,False
DEL005798,ORD005798,600001,True,21,False,False,False
DEL005799,ORD005799,600001,True,20,False,False,False
DEL005800,ORD005800,700001,True,62,False,False,True
DEL005801,ORD005801,600002,False,58,True,False,False
DEL005802,ORD005802,500003,True,24,False,False,False
DEL005803,ORD005803,226001,True,27,True,False,True
DEL005804,ORD005804,560001,False,93,False,False,True
DEL005805,ORD005805,226001,True,11,False,False,True
DEL005806,ORD005806,226001,True,47,False,False,True
DEL005807,ORD005807,110002,True,2,False,False,False
DEL005808,ORD005808,560001,True,5,False,False,True
DEL005809,ORD005809,600001,False,42,True,False,False
DEL005810,ORD005810,110002,False,28,False,False,False
DEL005811,ORD005811,600001,True,47,False,False,False
DEL005812,ORD005812,700001,True,26,False,True,True
DEL005813,ORD005813,600002,True,88,False,False,False
DEL005814,ORD005814,600002,False,16,False,False,False
DEL005815,ORD005815,600001,False,30,False,False,False
DEL005816,ORD005816,600002,True,30,False,False,False
DEL005817,ORD005817,500001,True,36,False,False,False
DEL005818,ORD005818,500001,True,49,False,False,False
DEL005819,ORD005819,700001,True,21,True,False,True
DEL005820,ORD005820,500002,False,95,True,False,False
DEL005821,ORD005821,560001,True,21,False,False,True
DEL005822,ORD005822,500002,True,41,True,False,False
DEL005823,ORD005823,700001,False,52,False,False,True
DEL005824,ORD005824,500002,False,57,False,False,False
DEL005825,ORD005825,500001,False,39,False,False,False
DEL005826,ORD005826,560001,True,69,False,False,True
DEL005827,ORD005827,500003,False,2,False,False,False
DEL005828,ORD005828,110002,True,42,False,False,False
DEL005829,ORD005829,600002,True,22,False,False,False
DEL005830,ORD005830,110002,True,55,False,False,False
DEL005831,ORD005831,560001,True,92,False,False,True
DEL005832,ORD005832,500003,True,64,False,False,False
DEL005833,ORD005833,600002,True,27,False,False,False
DEL005834,ORD005834,600002,True,95,True,False,False
DEL005835,ORD005835,110002,False,71,False,False,False
DEL005836,ORD005836,500002,False,19,False,False,False
DEL005837,ORD005837,560001,False,38,False,False,True
DEL005838,ORD005838,110002,True,40,True,False,False
DEL005839,ORD005839,226001,True,65,False,False,True
DEL005840,ORD005840,110002,False,7,False,False,False
DEL005841,ORD005841,600002,True,21,False,False,False
DEL005842,ORD005842,560001,True,29,False,False,True
DEL005843,ORD005843,500001,True,38,False,False,False
DEL005844,ORD005844,110002,False,13,False,False,False
DEL005845,ORD005845,700001,True,11,True,False,True
DEL005846,ORD005846,560001,True,41,False,False,True
DEL005847,ORD005847,600001,True,54,True,False,False
DEL005848,ORD005848,560001,True,38,False,False,True
DEL005849,ORD005849,560001,True,40,False,False,True
DEL005850,ORD005850,500001,True,35,False,False,False
DEL005851,ORD005851,500001,True,51,False,False,False
DEL005852,ORD005852,700001,True,88,False,False,True
DEL005853,ORD005853,500001,True,56,False,False,False
DEL005854,ORD005854,226001,True,38,False,False,True
DEL005855,ORD005855,500003,True,34,False,True,False
DEL005856,ORD005856,500003,True,39,False,False,False
DEL005857,ORD005857,600001,True,29,False,False,False
DEL005858,ORD005858,500003,True,24,False,False,False
DEL005859,ORD005859,500003,True,90,False,False,False
DEL005860,ORD005860,600002,True,23,False,False,False
DEL005861,ORD005861,600002,True,44,True,True,False
DEL005862,ORD005862,560001,False,2,False,False,True
DEL005863,ORD005863,110002,False,49,False,False,False
DEL005864,ORD005864,700001,True,70,True,False,True
DEL005865,ORD005865,600002,True,58,False,False,False
DEL005866,ORD005866,600001,True,84,True,False,False
DEL005867,ORD005867,600001,False,34,False,True,False
DEL005868,ORD005868,500002,True,72,True,False,False
DEL005869,ORD005869,700001,True,19,False,False,True
DEL005870,ORD005870,110002,True,67,True,False,False
DEL005871,ORD005871,500002,True,93,False,False,False
DEL005872,ORD005872,226001,True,43,True,False,True
DEL005873,ORD005873,560001,True,43,False,False,True
DEL005874,ORD005874,500002,False,52,True,False,False
DEL005875,ORD005875,500002,True,2,True,False,False
DEL005876,ORD005876,600001,True,88,False,False,False
DEL005877,ORD005877,110002,True,83,True,False,False
DEL005878,ORD005878,226001,True,17,False,False,True
DEL005879,ORD005879,700001,False,91,False,False,True
DEL005880,ORD005880,600002,True,80,False,False,False
DEL005881,ORD005881,500003,True,18,False,False,False
DEL005882,ORD005882,110001,True,53,False,False,False
DEL005883,ORD005883,700001,True,83,False,False,True
DEL005884,ORD005884,500002,True,41,False,False,False
DEL005885,ORD005885,110002,True,53,False,False,False
DEL005886,ORD005886,226001,False,43,True,False,True
DEL005887,ORD005887,226001,True,37,False,False,True
DEL005888,ORD005888,600001,True,31,False,False,False
DEL005889,ORD005889,110001,True,20,False,False,False
DEL005890,ORD005890,600001,False,52,False,False,False
DEL005891,ORD005891,500002,False,42,False,False,False
DEL005892,ORD005892,600002,True,71,False,False,False
DEL005893,ORD005893,500003,True,77,False,False,False
DEL005894,ORD005894,226001,True,51,False,False,True
DEL005895,ORD005895,500003,False,38,False,False,False
DEL005896,ORD005896,226001,True,71,False,False,True
DEL005897,ORD005897,500003,True,75,False,False,False
DEL005898,ORD005898,500002,True,44,False,True,False
DEL005899,ORD005899,600001,False,50,False,False,False
DEL005900,ORD005900,110002,True,91,True,False,False
DEL005901,ORD005901,500002,False,77,False,False,False
DEL005902,ORD005902,600001,True,8,False,False,False
DEL005903,ORD005903,600002,False,54,False,False,False
DEL005904,ORD005904,226001,True,40,True,False,True
DEL005905,ORD005905,500003,True,47,False,False,False
DEL005906,ORD005906,600002,True,4,False,False,False
DEL005907,ORD005907,600002,True,80,False,False,False
DEL005908,ORD005908,500002,True,48,False,False,False
DEL005909,ORD005909,500001,True,24,False,False,False
DEL005910,ORD005910,500002,True,58,False,False,False
DEL005911,ORD005911,600002,True,70,False,False,False
DEL005912,ORD005912,560001,True,72,False,False,True
DEL005913,ORD005913,500001,True,51,False,False,False
DEL005914,ORD005914,110001,True,81,False,False,False
DEL005915,ORD005915,500003,True,29,False,False,False
DEL005916,ORD005916,600002,True,63,True,False,False
DEL005917,ORD005917,226001,True,70,False,False,True
DEL005918,ORD005918,500001,True,93,False,True,False
DEL005919,ORD005919,600002,True,37,False,False,False
DEL005920,ORD005920,226001,True,15,True,False,True
DEL005921,ORD005921,500002,False,3,False,False,False
DEL005922,ORD005922,700001,False,43,True,True,True
DEL005923,ORD005923,500003,True,75,False,False,False
DEL005924,ORD005924,226001,True,61,False,False,True
DEL005925,ORD005925,226001,True,37,False,False,True
DEL005926,ORD005926,600002,True,60,False,False,False
DEL005927,ORD005927,600002,True,56,True,False,False
DEL005928,ORD005928,500003,True,14,False,False,False
DEL005929,ORD005929,226001,True,20,False,False,True
DEL005930,ORD005930,600002,False,50,False,False,False
DEL005931,ORD005931,600002,True,17,False,False,False
DEL005932,ORD005932,560001,False,3,False,False,True
DEL005933,ORD005933,560001,True,55,False,False,True
DEL005934,ORD005934,110001,False,35,False,False,False
DEL005935,ORD005935,500002,False,30,False,False,False
DEL005936,ORD005936,700001,False,40,True,False,True
DEL005937,ORD005937,110001,True,12,False,False,False
DEL005938,ORD005938,110002,True,34,False,False,False
DEL005939,ORD005939,110002,True,7,False,False,False
DEL005940,ORD005940,600002,True,49,False,False,False
DEL005941,ORD005941,226001,True,93,False,False,True
DEL005942,ORD005942,600001,False,43,False,False,False
DEL005943,ORD005943,110002,False,88,False,False,False
DEL005944,ORD005944,110001,True,31,False,False,False
DEL005945,ORD005945,110002,False,51,False,False,False
DEL005946,ORD005946,600001,False,66,False,False,False
DEL005947,ORD005947,500002,True,11,False,False,False
DEL005948,ORD005948,226001,False,51,False,False,True
DEL005949,ORD005949,700001,True,8,False,False,True
DEL005950,ORD005950,110002,True,8,False,False,False
DEL005951,ORD005951,600001,False,5,False,False,False
DEL005952,ORD005952,500002,True,46,False,False,False
DEL005953,ORD005953,560001,True,47,False,False,True
DEL005954,ORD005954,560001,False,9,False,False,True
DEL005955,ORD005955,226001,True,71,False,False,True
DEL005956,ORD005956,560001,True,62,False,False,True
DEL005957,ORD005957,500003,True,90,False,False,False
DEL005958,ORD005958,226001,True,39,False,False,True
DEL005959,ORD005959,600001,False,42,False,False,False
DEL005960,ORD005960,500002,True,85,False,False,False
DEL005961,ORD005961,110002,True,20,False,False,False
DEL005962,ORD005962,110002,True,62,False,False,False
DEL005963,ORD005963,500001,True,36,False,True,False
DEL005964,ORD005964,700001,True,70,False,False,True
DEL005965,ORD005965,700001,True,16,False,False,True
DEL005966,ORD005966,600002,True,35,False,False,False
DEL005967,ORD005967,110002,True,34,False,False,False
DEL005968,ORD005968,226001,True,46,False,True,True
DEL005969,ORD005969,560001,True,65,False,False,True
DEL005970,ORD005970,500003,True,25,False,False,False
DEL005971,ORD005971,110002,True,3,False,False,False
DEL005972,ORD005972,600002,True,3,False,False,False
DEL005973,ORD005973,600001,True,52,False,False,False
DEL005974,ORD005974,226001,False,69,False,False,True
DEL005975,ORD005975,500002,True,85,False,False,False
DEL005976,ORD005976,110002,False,5,False,False,False
DEL005977,ORD005977,110002,True,18,False,False,False
DEL005978,ORD005978,226001,True,38,False,False,True
DEL005979,ORD005979,226001,True,60,False,False,True
DEL005980,ORD005980,560001,False,20,False,False,True
DEL005981,ORD005981,600001,True,80,False,False,False
DEL005982,ORD005982,226001,True,13,False,True,True
DEL005983,ORD005983,500002,True,74,False,False,False
DEL005984,ORD005984,500003,True,67,False,True,False
DEL005985,ORD005985,500001,True,77,True,False,False
DEL005986,ORD005986,110001,False,30,False,False,False
DEL005987,ORD005987,560001,True,69,False,False,True
DEL005988,ORD005988,226001,True,20,False,False,True
DEL005989,ORD005989,560001,True,13,False,False,True
DEL005990,ORD005990,600001,True,23,False,False,False
DEL005991,ORD005991,600001,True,51,False,False,False
DEL005992,ORD005992,226001,True,43,False,False,True
DEL005993,ORD005993,500001,False,11,False,False,False
DEL005994,ORD005994,110001,True,90,False,False,False
DEL005995,ORD005995,600001,True,72,False,True,False
DEL005996,ORD005996,700001,True,31,False,False,True
DEL005997,ORD005997,500002,True,76,False,False,False
DEL005998,ORD005998,560001,True,74,False,False,True
DEL005999,ORD005999,110002,False,21,False,False,False
DEL006000,ORD006000,560001,True,34,False,False,True
DEL006001,ORD006001,500002,True,81,True,False,False
DEL006002,ORD006002,226001,True,93,False,False,True
DEL006003,ORD006003,700001,True,2,False,False,True
DEL006004,ORD006004,600001,False,19,False,False,False
DEL006005,ORD006005,500001,True,26,True,False,False
DEL006006,ORD006006,110001,False,76,True,False,False
DEL006007,ORD006007,600001,False,95,False,False,False
DEL006008,ORD006008,500002,True,54,False,False,False
DEL006009,ORD006009,500001,True,32,False,False,False
DEL006010,ORD006010,110001,False,94,False,False,False
DEL006011,ORD006011,560001,True,17,False,False,True
DEL006012,ORD006012,500003,True,7,True,False,False
DEL006013,ORD006013,226001,True,17,False,False,True
DEL006014,ORD006014,560001,True,89,False,False,True
DEL006015,ORD006015,700001,True,21,False,True,True
DEL006016,ORD006016,500002,True,3,False,False,False
DEL006017,ORD006017,600001,False,61,False,False,False
DEL006018,ORD006018,110001,False,51,False,False,False
DEL006019,ORD006019,110002,True,61,True,False,False
DEL006020,ORD006020,600001,True,2,False,False,False
DEL006021,ORD006021,600001,True,36,True,False,False
DEL006022,ORD006022,110002,True,68,False,True,False
DEL006023,ORD006023,110002,False,8,False,True,False
DEL006024,ORD006024,110002,False,77,False,False,False
DEL006025,ORD006025,600002,False,90,False,False,False
DEL006026,ORD006026,600001,True,14,True,False,False
DEL006027,ORD006027,110001,True,51,False,False,False
DEL006028,ORD006028,110002,True,41,False,False,False
DEL006029,ORD006029,226001,True,7,False,False,True
DEL006030,ORD006030,700001,True,79,False,False,True
DEL006031,ORD006031,600002,True,40,False,False,False
DEL006032,ORD006032,110001,True,5,False,False,False
DEL006033,ORD006033,600002,True,92,False,False,False
DEL006034,ORD006034,600002,True,78,False,False,False
DEL006035,ORD006035,500003,True,13,False,False,False
DEL006036,ORD006036,500001,True,61,False,False,False
DEL006037,ORD006037,500002,True,60,False,False,False
DEL006038,ORD006038,110002,True,24,False,False,False
DEL006039,ORD006039,600001,True,90,False,True,False
DEL006040,ORD006040,226001,True,69,False,False,True
DEL006041,ORD006041,500003,False,50,True,False,False
DEL006042,ORD006042,600001,False,27,False,False,False
DEL006043,ORD006043,560001,True,72,False,False,True
DEL006044,ORD006044,110002,True,87,False,False,False
DEL006045,ORD006045,560001,True,25,False,False,True
DEL006046,ORD006046,500001,True,74,False,False,False
DEL006047,ORD006047,500001,True,14,False,False,False
DEL006048,ORD006048,600001,True,66,False,False,False
DEL006049,ORD006049,700001,True,35,False,False,True
DEL006050,ORD006050,110001,False,41,False,True,False
DEL006051,ORD006051,500002,True,74,False,True,False
DEL006052,ORD006052,600001,True,31,False,False,False
DEL006053,ORD006053,600001,True,52,False,False,False
DEL006054,ORD006054,700001,True,43,True,False,True
DEL006055,ORD006055,600002,True,21,False,False,False
DEL006056,ORD006056,110001,True,27,False,False,False
DEL006057,ORD006057,500003,True,46,False,False,False
DEL006058,ORD006058,700001,True,30,False,False,True
DEL006059,ORD006059,600001,True,46,False,False,False
DEL006060,ORD006060,700001,False,43,False,False,True
DEL006061,ORD006061,600001,True,61,True,False,False
DEL006062,ORD006062,500002,True,2,False,False,False
DEL006063,ORD006063,110001,True,13,True,False,False
DEL006064,ORD006064,560001,True,55,False,False,True
DEL006065,ORD006065,600002,False,33,False,False,False
DEL006066,ORD006066,500002,True,35,False,False,False
DEL006067,ORD006067,500001,True,5,True,True,False
DEL006068,ORD006068,600002,True,57,False,False,False
DEL006069,ORD006069,600001,False,95,False,False,False
DEL006070,ORD006070,226001,True,48,True,False,True
DEL006071,ORD006071,700001,True,37,False,False,True
DEL006072,ORD006072,600001,True,86,False,False,False
DEL006073,ORD006073,110002,True,87,False,False,False
DEL006074,ORD006074,110001,True,41,False,False,False
DEL006075,ORD006075,500002,True,32,False,False,False
DEL006076,ORD006076,600001,False,70,False,False,False
DEL006077,ORD006077,500003,True,92,True,False,False
DEL006078,ORD006078,110001,True,16,False,False,False
DEL006079,ORD006079,110002,True,4,False,False,False
DEL006080,ORD006080,600002,False,45,False,False,False
DEL006081,ORD006081,110001,True,9,False,False,False
DEL006082,ORD006082,600001,True,93,False,False,False
DEL006083,ORD006083,110002,False,51,False,False,False
DEL006084,ORD006084,600001,True,27,False,False,False
DEL006085,ORD006085,500003,True,44,False,False,False
DEL006086,ORD006086,700001,True,10,False,True,True
DEL006087,ORD006087,500003,True,64,False,False,False
DEL006088,ORD006088,110002,True,45,True,False,False
DEL006089,ORD006089,600002,True,18,False,False,False
DEL006090,ORD006090,500003,True,75,False,True,False
DEL006091,ORD006091,600002,True,70,False,False,False
DEL006092,ORD006092,560001,True,91,False,False,True
DEL006093,ORD006093,500002,True,93,False,False,False
DEL006094,ORD006094,600002,True,18,False,False,False
DEL006095,ORD006095,500001,True,75,False,False,False
DEL006096,ORD006096,110002,True,66,True,False,False
DEL006097,ORD006097,560001,True,51,False,False,True
DEL006098,ORD006098,560001,True,82,False,False,True
DEL006099,ORD006099,110002,False,47,False,True,False
DEL006100,ORD006100,700001,True,15,False,False,True
DEL006101,ORD006101,500001,True,2,False,False,False
DEL006102,ORD006102,600002,True,8,False,True,False
DEL006103,ORD006103,500001,False,15,False,False,False
DEL006104,ORD006104,226001,True,94,False,False,True
DEL006105,ORD006105,110002,True,74,False,False,False
DEL006106,ORD006106,500002,False,20,False,False,False
DEL006107,ORD006107,500002,True,91,False,False,False
DEL006108,ORD006108,560001,True,6,False,False,True
DEL006109,ORD006109,560001,True,47,False,False,True
DEL006110,ORD006110,500001,True,21,False,True,False
DEL006111,ORD006111,700001,True,4,False,False,True
DEL006112,ORD006112,226001,True,75,False,False,True
DEL006113,ORD006113,226001,True,21,False,False,True
DEL006114,ORD006114,226001,True,5,False,False,True
DEL006115,ORD006115,226001,True,87,False,False,True
DEL006116,ORD006116,226001,True,77,False,False,True
DEL006117,ORD006117,500002,True,6,False,True,False
DEL006118,ORD006118,700001,True,6,False,False,True
DEL006119,ORD006119,500003,True,65,False,False,False
DEL006120,ORD006120,500001,True,32,False,False,False
DEL006121,ORD006121,500003,True,60,False,False,False
DEL006122,ORD006122,226001,False,34,False,False,True
DEL006123,ORD006123,226001,True,88,False,False,True
DEL006124,ORD006124,700001,True,37,False,False,True
DEL006125,ORD006125,500002,False,28,False,False,False
DEL006126,ORD006126,500003,True,70,True,False,False
DEL006127,ORD006127,700001,True,93,False,False,True
DEL006128,ORD006128,110001,True,11,False,False,False
DEL006129,ORD006129,500002,False,59,False,False,False
DEL006130,ORD006130,600002,True,61,False,False,False
DEL006131,ORD006131,500001,True,74,False,False,False
DEL006132,ORD006132,226001,True,91,False,False,True
DEL006133,ORD006133,600002,True,82,False,False,False
DEL006134,ORD006134,700001,True,58,False,False,True
DEL006135,ORD006135,500001,True,4,False,False,False
DEL006136,ORD006136,226001,True,6,False,False,True
DEL006137,ORD006137,600001,False,32,False,False,False
DEL006138,ORD006138,700001,True,60,False,False,True
DEL006139,ORD006139,500002,False,39,False,False,False
DEL006140,ORD006140,560001,True,41,False,True,True
DEL006141,ORD006141,600002,True,56,False,False,False
DEL006142,ORD006142,700001,True,87,True,False,True
DEL006143,ORD006143,500001,True,28,False,False,False
DEL006144,ORD006144,110002,False,55,False,False,False
DEL006145,ORD006145,600001,True,33,False,False,False
DEL006146,ORD006146,226001,True,25,False,False,True
DEL006147,ORD006147,600001,False,23,False,False,False
DEL006148,ORD006148,500003,True,25,False,False,False
DEL006149,ORD006149,560001,True,88,False,False,True
DEL006150,ORD006150,110002,True,23,False,False,False
DEL006151,ORD006151,500002,True,34,True,False,False
DEL006152,ORD006152,500002,True,28,False,False,False
DEL006153,ORD006153,226001,False,42,False,False,True
DEL006154,ORD006154,560001,True,43,False,False,True
DEL006155,ORD006155,600002,True,17,False,False,False
DEL006156,ORD006156,600002,True,31,False,False,False
DEL006157,ORD006157,600002,True,17,True,False,False
DEL006158,ORD006158,700001,True,18,True,False,True
DEL006159,ORD006159,110002,True,94,False,False,False
DEL006160,ORD006160,600002,False,52,False,False,False
DEL006161,ORD006161,560001,False,73,False,False,True
DEL006162,ORD006162,700001,True,87,True,False,True
DEL006163,ORD006163,500003,True,64,False,True,False
DEL006164,ORD006164,500001,True,56,False,False,False
DEL006165,ORD006165,500003,True,48,False,False,False
DEL006166,ORD006166,700001,True,46,False,False,True
DEL006167,ORD006167,700001,False,39,False,False,True
DEL006168,ORD006168,500003,False,88,False,False,False
DEL006169,ORD006169,500002,True,14,False,False,False
DEL006170,ORD006170,500002,False,34,False,True,False
DEL006171,ORD006171,700001,True,12,False,False,True
DEL006172,ORD006172,500003,True,9,False,False,False
DEL006173,ORD006173,700001,True,4,False,False,True
DEL006174,ORD006174,600001,False,8,False,False,False
DEL006175,ORD006175,500002,True,1,False,False,False
DEL006176,ORD006176,700001,True,76,False,False,True
DEL006177,ORD006177,500003,True,10,False,False,False
DEL006178,ORD006178,500002,True,18,False,True,False
DEL006179,ORD006179,500001,True,69,True,False,False
