order_id,customer_id,product_id,order_date,quantity,base_price,hidden_fee,discount_applied,delivery_type,cart_abandoned,order_hour,final_price
ORD004590,C02398,P0346,2024-11-27,4,833.39,49,50,express,False,19,832.39
ORD004591,C00027,P0196,2024-04-25,1,608.16,0,200,standard,False,1,408.15999999999997
ORD004592,C03950,P0106,2024-12-12,2,429.44,49,0,quick,True,17,478.44
ORD004593,C01898,P0268,2024-04-15,6,676.93,149,100,quick,True,22,725.93
ORD004594,C04727,P0231,2024-05-17,1,1376.6,0,0,express,False,3,1376.6
ORD004595,C02427,P0404,2024-11-29,9,1377.15,99,0,standard,False,18,1476.15
ORD004596,C01625,P0100,2024-07-28,8,1005.82,99,100,quick,False,15,1004.8200000000002
ORD004597,C02575,P0159,2024-09-19,2,2231.16,0,0,quick,False,8,2231.16
ORD004598,C02036,P0421,2024-01-11,2,723.47,49,200,express,False,20,572.47
ORD004599,C01310,P0094,2024-12-15,8,104.38,99,0,quick,False,0,203.38
ORD004600,C03355,P0415,2024-01-05,8,339.66,0,200,standard,True,1,139.66000000000003
ORD004601,C03720,P0206,2024-08-30,1,377.48,49,100,express,False,10,326.48
ORD004602,C04902,P0312,2024-03-08,5,653.81,0,100,quick,True,13,553.81
ORD004603,C02274,P0431,2024-11-27,2,1745.9,149,200,standard,True,8,1694.9
ORD004604,C02074,P0413,2024-03-29,1,1373.61,149,200,standard,True,6,1322.61
ORD004605,C00088,P0234,2024-11-03,3,283.93,149,100,express,True,10,332.93
ORD004606,C03804,P0326,2024-01-05,3,611.89,0,0,quick,False,1,611.89
ORD004607,C00121,P0421,2024-04-24,9,852.42,0,200,standard,False,4,652.42
ORD004608,C04961,P0478,2024-05-09,1,3167.07,149,50,standard,True,6,3266.07
ORD004609,C00032,P0427,2024-11-07,2,121.26,99,50,standard,False,17,170.26
ORD004610,C04698,P0153,2024-06-05,9,535.37,0,200,standard,False,23,335.37
ORD004611,C00695,P0099,2024-12-30,5,3201.36,0,0,express,False,10,3201.36
ORD004612,C03841,P0237,2024-12-29,9,2745.87,0,100,standard,False,21,2645.87
ORD004613,C00524,P0106,2024-11-25,6,380.09,99,0,quick,False,1,479.09
ORD004614,C00246,P0345,2024-05-20,3,99.01,0,50,standard,False,7,49.010000000000005
ORD004615,C03926,P0363,2024-08-04,8,717.57,0,50,quick,True,15,667.57
ORD004616,C03101,P0129,2024-07-11,9,1510.86,0,0,standard,False,2,1510.86
ORD004617,C02096,P0298,2024-06-27,2,373.4,149,200,standard,False,18,322.4
ORD004618,C01962,P0492,2024-08-23,9,2004.54,0,0,quick,True,19,2004.54
ORD004619,C02959,P0042,2024-05-09,4,382.16,149,0,quick,False,22,531.1600000000001
ORD004620,C02227,P0062,2024-04-21,8,758.49,99,200,standard,True,1,657.49
ORD004621,C01393,P0072,2024-08-26,5,995.21,49,50,quick,False,11,994.21
ORD004622,C01907,P0185,2024-06-03,6,395.63,49,50,standard,True,2,394.63
ORD004623,C02023,P0116,2024-12-12,4,402.93,0,100,standard,False,13,302.93
ORD004624,C04833,P0303,2024-09-23,5,543.41,149,0,standard,False,19,692.41
ORD004625,C02478,P0004,2024-11-15,1,1361.22,0,50,quick,True,23,1311.22
ORD004626,C04459,P0474,2024-07-22,3,173.41,49,0,standard,False,19,222.41
ORD004627,C00981,P0075,2024-10-26,4,797.78,0,50,express,False,2,747.78
ORD004628,C03223,P0290,2024-02-22,1,890.83,0,0,quick,False,17,890.83
ORD004629,C00226,P0348,2024-01-04,3,670.31,149,0,standard,True,15,819.31
ORD004630,C01266,P0399,2024-09-18,4,2021.45,0,200,quick,True,4,1821.45
ORD004631,C02057,P0082,2024-12-05,9,743.9,49,200,standard,False,8,592.9
ORD004632,C02251,P0432,2024-07-10,3,803.69,0,50,standard,True,23,753.69
ORD004633,C02941,P0059,2024-10-14,3,739.98,49,50,standard,True,1,738.98
ORD004634,C00156,P0106,2024-11-27,4,995.14,0,0,standard,False,3,995.14
ORD004635,C02073,P0116,2024-10-31,9,200.85,149,200,standard,False,1,149.85000000000002
ORD004636,C04063,P0306,2024-11-07,9,1671.85,0,50,standard,False,15,1621.85
ORD004637,C00760,P0382,2024-05-24,1,129.4,0,200,quick,True,16,-70.6
ORD004638,C00773,P0346,2024-06-01,8,815.6,0,0,standard,False,7,815.6
ORD004639,C01552,P0081,2024-12-16,1,768.03,0,0,quick,False,20,768.03
ORD004640,C00957,P0314,2024-02-25,2,262.34,0,200,express,False,11,62.339999999999975
ORD004641,C00253,P0319,2024-09-03,5,128.09,99,50,quick,True,13,177.09
ORD004642,C01569,P0360,2024-02-02,6,203.63,149,0,quick,False,15,352.63
ORD004643,C03218,P0140,2024-06-21,2,320.9,0,100,express,False,9,220.89999999999998
ORD004644,C04213,P0221,2024-05-21,5,1595.58,149,0,standard,False,7,1744.58
ORD004645,C03236,P0409,2024-11-23,3,1454.27,0,0,standard,True,0,1454.27
ORD004646,C04645,P0069,2024-06-15,7,145.19,149,0,quick,False,1,294.19
ORD004647,C04965,P0386,2024-05-21,1,338.02,49,200,standard,True,0,187.01999999999998
ORD004648,C00807,P0470,2024-05-13,5,1639.75,0,200,standard,False,6,1439.75
ORD004649,C04916,P0011,2024-12-01,3,288.04,99,50,standard,True,17,337.04
ORD004650,C01781,P0296,2024-12-30,2,3957.98,99,50,express,False,19,4006.98
ORD004651,C01221,P0104,2024-11-29,3,306.79,0,0,standard,False,12,306.79
ORD004652,C03663,P0206,2024-06-01,4,1039.57,0,0,quick,False,21,1039.57
ORD004653,C03200,P0064,2024-04-06,2,476.77,149,0,standard,False,21,625.77
ORD004654,C00879,P0062,2024-03-17,2,201.53,149,200,express,False,23,150.52999999999997
ORD004655,C00000,P0177,2024-09-21,3,305.21,49,200,standard,False,0,154.20999999999998
ORD004656,C00166,P0430,2024-05-03,2,886.01,149,100,express,False,17,935.01
ORD004657,C02063,P0007,2024-01-30,6,386.75,0,100,standard,False,15,286.75
ORD004658,C02704,P0158,2024-11-03,2,747.67,99,100,standard,True,1,746.67
ORD004659,C00111,P0010,2024-07-25,1,260.06,49,50,quick,True,12,259.06
ORD004660,C03439,P0272,2024-12-04,8,515.68,0,200,standard,False,12,315.67999999999995
ORD004661,C01125,P0410,2024-06-12,4,601.56,49,0,quick,False,22,650.56
ORD004662,C02641,P0379,2024-12-14,2,471.65,49,0,standard,False,4,520.65
ORD004663,C01429,P0094,2024-03-12,4,253.38,149,100,standard,False,13,302.38
ORD004664,C02043,P0154,2024-01-14,2,532.35,149,50,express,False,22,631.35
ORD004665,C04602,P0205,2024-12-01,5,925.41,0,50,express,False,13,875.41
ORD004666,C01634,P0114,2024-09-11,7,2443.8,0,100,express,False,17,2343.8
ORD004667,C00670,P0378,2024-05-31,6,1189.86,149,0,quick,True,4,1338.86
ORD004668,C03111,P0086,2024-05-12,2,222.27,0,50,express,True,3,172.27
ORD004669,C01690,P0311,2024-08-02,4,321.89,149,0,express,False,14,470.89
ORD004670,C03957,P0196,2024-07-26,8,156.47,99,100,standard,False,3,155.47
ORD004671,C00964,P0349,2024-07-17,7,201.04,49,0,standard,False,19,250.04
ORD004672,C00280,P0097,2024-01-19,7,301.02,99,0,standard,False,11,400.02
ORD004673,C04446,P0430,2024-10-25,4,254.79,49,200,standard,True,11,103.78999999999996
ORD004674,C01966,P0018,2024-12-28,1,267.25,0,0,quick,True,6,267.25
ORD004675,C02808,P0312,2024-10-19,7,282.66,0,0,express,True,10,282.66
ORD004676,C01964,P0414,2024-04-07,6,349.35,0,200,standard,True,13,149.35000000000002
ORD004677,C04823,P0015,2024-06-24,8,192.94,49,50,standard,True,1,191.94
ORD004678,C03390,P0044,2024-12-31,5,326.85,0,0,standard,False,7,326.85
ORD004679,C00822,P0154,2024-04-23,8,915.25,0,0,quick,False,7,915.25
ORD004680,C01437,P0444,2024-12-17,8,287.8,0,50,express,True,2,237.8
ORD004681,C02061,P0409,2024-09-30,9,230.98,99,0,standard,False,18,329.98
ORD004682,C03865,P0230,2024-11-22,1,148.07,0,100,standard,False,0,48.06999999999999
ORD004683,C04294,P0156,2024-08-31,3,584.16,49,0,quick,True,7,633.16
ORD004684,C04773,P0112,2024-12-09,6,1390.54,99,200,standard,True,13,1289.54
ORD004685,C04036,P0498,2024-07-02,4,141.58,49,200,quick,False,23,-9.419999999999987
ORD004686,C01464,P0376,2024-09-16,8,646.12,149,0,standard,False,17,795.12
ORD004687,C00077,P0358,2024-06-02,1,835.11,149,100,express,False,18,884.11
ORD004688,C02159,P0382,2024-03-28,5,727.33,99,0,express,True,1,826.33
ORD004689,C04630,P0043,2024-12-02,4,1569.46,0,50,quick,False,0,1519.46
ORD004690,C03187,P0364,2024-10-12,1,1508.01,99,50,quick,False,23,1557.01
ORD004691,C01165,P0412,2024-04-02,6,140.31,0,0,standard,False,7,140.31
ORD004692,C00789,P0364,2024-05-30,3,412.43,49,200,standard,False,1,261.43
ORD004693,C01563,P0109,2024-02-19,5,876.83,0,0,express,False,2,876.83
ORD004694,C01322,P0110,2024-08-29,6,2231.1,49,0,standard,True,1,2280.1
ORD004695,C01502,P0222,2024-03-06,4,1242.2,0,200,standard,False,4,1042.2
ORD004696,C01491,P0385,2024-05-12,6,235.01,149,0,quick,True,14,384.01
ORD004697,C01659,P0389,2024-10-13,7,328.18,0,200,standard,True,5,128.18
ORD004698,C01315,P0264,2024-04-03,2,1108.54,0,100,express,False,9,1008.54
ORD004699,C03062,P0270,2024-12-14,7,545.37,49,0,standard,False,1,594.37
ORD004700,C00124,P0211,2024-06-20,7,653.77,49,200,quick,False,10,502.77
ORD004701,C03062,P0495,2024-12-01,2,756.3,49,100,standard,False,11,705.3
ORD004702,C00518,P0313,2024-02-15,3,175.32,99,200,quick,False,19,74.32
ORD004703,C02070,P0257,2024-04-23,3,1455.37,49,100,quick,False,20,1404.37
ORD004704,C04257,P0386,2024-06-30,1,1491.13,99,100,quick,False,7,1490.13
ORD004705,C02676,P0246,2024-04-24,1,541.09,0,100,standard,True,9,441.09000000000003
ORD004706,C02553,P0435,2024-06-06,6,789.03,0,0,express,False,4,789.03
ORD004707,C04977,P0054,2024-08-03,9,853.97,0,200,quick,False,19,653.97
ORD004708,C03935,P0308,2024-06-18,9,246.27,0,200,standard,False,12,46.27000000000001
ORD004709,C01044,P0349,2024-07-09,1,182.61,99,200,quick,False,15,81.61000000000001
ORD004710,C01787,P0071,2024-05-13,7,113.62,99,100,express,False,21,112.62
ORD004711,C03535,P0295,2024-10-26,6,1807.34,0,0,standard,False,3,1807.34
ORD004712,C04578,P0212,2024-05-30,4,395.95,0,0,quick,True,21,395.95
ORD004713,C01966,P0294,2024-08-25,3,161.82,149,200,quick,False,2,110.82
ORD004714,C02356,P0170,2024-03-01,9,537.89,0,0,quick,True,2,537.89
ORD004715,C04969,P0245,2024-08-28,5,154.05,49,0,quick,True,8,203.05
ORD004716,C02250,P0140,2024-01-28,8,161.37,49,0,standard,False,17,210.37
ORD004717,C03487,P0103,2024-11-20,4,568.81,0,100,standard,False,6,468.80999999999995
ORD004718,C00141,P0104,2024-10-25,4,596.68,99,200,express,True,15,495.67999999999995
ORD004719,C01003,P0239,2024-10-24,6,706.49,0,200,standard,True,22,506.49
ORD004720,C02154,P0420,2024-11-13,6,846.61,0,50,quick,True,23,796.61
ORD004721,C02014,P0310,2024-02-06,3,871.4,149,50,express,False,11,970.4
ORD004722,C04624,P0415,2024-08-29,2,496.17,0,0,standard,False,7,496.17
ORD004723,C03608,P0397,2024-04-09,9,821.06,0,200,quick,False,14,621.06
ORD004724,C00968,P0320,2024-09-13,2,353.43,0,0,standard,False,22,353.43
ORD004725,C03925,P0410,2024-03-02,9,506.51,0,100,standard,False,9,406.51
ORD004726,C03958,P0279,2024-12-14,8,448.84,0,200,quick,False,11,248.83999999999997
ORD004727,C02735,P0370,2024-07-14,7,378.41,49,100,quick,False,17,327.41
ORD004728,C00804,P0368,2024-09-28,5,289.79,0,100,standard,True,9,189.79000000000002
ORD004729,C01334,P0021,2024-06-01,3,156.2,149,200,standard,True,20,105.19999999999999
ORD004730,C03984,P0077,2024-07-30,2,592.53,0,0,quick,False,7,592.53
ORD004731,C00667,P0300,2024-01-28,8,638.46,149,50,standard,True,16,737.46
ORD004732,C00384,P0391,2024-03-18,2,385.79,0,0,standard,True,8,385.79
ORD004733,C03124,P0474,2024-03-11,8,2705.25,0,50,quick,False,10,2655.25
ORD004734,C01608,P0194,2024-04-12,5,668.87,0,0,quick,False,22,668.87
ORD004735,C03254,P0319,2024-06-24,9,1637.82,0,50,express,False,17,1587.82
ORD004736,C03440,P0352,2024-07-28,4,689.92,0,200,standard,True,16,489.91999999999996
ORD004737,C02748,P0370,2024-10-18,8,246.43,0,50,standard,True,3,196.43
ORD004738,C00012,P0430,2024-08-22,7,2670.73,99,0,quick,False,1,2769.73
ORD004739,C03007,P0020,2024-03-14,8,1615.02,0,50,express,False,11,1565.02
ORD004740,C02207,P0159,2024-06-10,5,545.1,149,0,quick,False,13,694.1
ORD004741,C04167,P0231,2024-04-02,2,293.93,99,50,standard,False,22,342.93
ORD004742,C02145,P0360,2024-02-11,7,275.32,0,200,express,True,19,75.32
ORD004743,C01865,P0300,2024-09-06,3,1247.0,0,200,quick,True,15,1047.0
ORD004744,C00100,P0043,2024-06-19,2,149.14,0,100,standard,True,8,49.139999999999986
ORD004745,C04079,P0296,2024-11-19,3,810.39,149,0,express,False,2,959.39
ORD004746,C04376,P0351,2024-03-31,4,814.42,49,0,standard,True,6,863.42
ORD004747,C04978,P0179,2024-06-09,7,240.01,0,50,express,False,4,190.01
ORD004748,C01312,P0471,2024-11-20,1,953.34,0,50,quick,False,16,903.34
ORD004749,C02796,P0394,2024-01-30,6,954.51,99,200,quick,False,7,853.51
ORD004750,C04704,P0100,2024-01-03,6,400.58,0,100,standard,False,9,300.58
ORD004751,C00449,P0114,2024-08-19,8,561.31,0,0,standard,False,23,561.31
ORD004752,C03439,P0212,2024-05-20,2,1350.84,0,50,standard,False,17,1300.84
ORD004753,C03501,P0017,2024-04-17,2,617.39,99,0,standard,True,6,716.39
ORD004754,C03167,P0394,2024-03-27,1,772.92,0,50,standard,False,3,722.92
ORD004755,C00120,P0026,2024-10-22,3,471.64,149,100,standard,False,11,520.64
ORD004756,C03437,P0426,2024-03-22,7,212.43,99,0,quick,True,23,311.43
ORD004757,C03856,P0357,2024-09-07,8,4472.94,149,100,standard,False,4,4521.94
ORD004758,C01075,P0448,2024-02-15,7,629.81,149,0,standard,False,1,778.81
ORD004759,C04413,P0437,2024-03-07,9,386.1,99,50,standard,False,7,435.1
ORD004760,C02722,P0284,2024-11-10,8,974.71,99,100,standard,False,22,973.71
ORD004761,C00701,P0148,2024-08-10,8,777.82,49,200,express,False,14,626.82
ORD004762,C03348,P0284,2024-11-20,2,284.6,149,0,standard,False,20,433.6
ORD004763,C03668,P0136,2024-08-07,1,1565.48,0,100,quick,True,14,1465.48
ORD004764,C03265,P0188,2024-07-25,6,150.48,49,100,standard,False,3,99.47999999999999
ORD004765,C00020,P0189,2024-08-07,7,750.45,149,0,standard,False,0,899.45
ORD004766,C02446,P0198,2024-09-01,6,553.91,0,0,express,False,15,553.91
ORD004767,C02249,P0101,2024-07-15,7,367.11,0,50,express,False,1,317.11
ORD004768,C02513,P0478,2024-01-03,8,1324.62,0,200,quick,False,8,1124.62
ORD004769,C03222,P0090,2024-01-20,2,846.54,149,200,quick,False,8,795.54
ORD004770,C04991,P0489,2024-09-30,1,1096.52,0,100,quick,False,18,996.52
ORD004771,C01182,P0223,2024-04-12,8,473.89,0,100,quick,False,12,373.89
ORD004772,C02357,P0004,2024-07-10,8,2096.94,99,100,express,False,9,2095.94
ORD004773,C02551,P0352,2024-01-08,8,394.89,149,0,standard,True,2,543.89
ORD004774,C02073,P0014,2024-06-13,7,629.07,149,50,quick,False,1,728.07
ORD004775,C00065,P0440,2024-09-28,2,1997.97,0,50,quick,True,8,1947.97
ORD004776,C04358,P0004,2024-04-07,4,159.8,0,0,standard,False,19,159.8
ORD004777,C00471,P0403,2024-01-10,9,179.64,149,100,quick,True,12,228.64
ORD004778,C02214,P0229,2024-12-12,8,3702.45,99,100,standard,False,15,3701.45
ORD004779,C03225,P0356,2024-01-03,4,2586.83,0,0,quick,False,0,2586.83
ORD004780,C00342,P0336,2024-11-16,8,1132.97,0,100,standard,False,12,1032.97
ORD004781,C00717,P0113,2024-05-07,6,562.41,0,100,quick,True,12,462.40999999999997
ORD004782,C02460,P0003,2024-04-25,9,592.74,0,50,standard,False,14,542.74
ORD004783,C03736,P0183,2024-12-21,1,307.14,0,100,standard,False,1,207.14
ORD004784,C03255,P0212,2024-06-25,6,495.85,49,0,standard,True,7,544.85
ORD004785,C03265,P0246,2024-06-08,4,494.14,99,0,quick,False,6,593.14
ORD004786,C04089,P0033,2024-03-07,3,124.73,0,200,quick,True,12,-75.27
ORD004787,C02530,P0295,2024-02-22,5,521.52,49,200,standard,False,5,370.52
ORD004788,C03632,P0452,2024-07-15,8,556.47,0,0,standard,True,21,556.47
ORD004789,C01055,P0195,2024-09-14,6,866.18,0,0,standard,True,13,866.18
ORD004790,C00014,P0405,2024-10-28,1,607.62,49,0,express,False,17,656.62
ORD004791,C03389,P0126,2024-06-05,6,1483.74,49,50,standard,True,1,1482.74
ORD004792,C03314,P0141,2024-03-26,7,419.72,0,200,standard,False,21,219.72000000000003
ORD004793,C00016,P0451,2024-02-03,6,468.01,0,0,standard,False,9,468.01
ORD004794,C02581,P0135,2024-01-24,3,692.2,0,50,quick,False,1,642.2
ORD004795,C01779,P0127,2024-06-01,9,257.59,99,50,express,True,17,306.59
ORD004796,C01949,P0322,2024-05-28,4,449.03,0,200,standard,False,11,249.02999999999997
ORD004797,C00080,P0173,2024-08-21,5,910.23,0,50,standard,False,0,860.23
ORD004798,C03079,P0412,2024-09-23,5,470.49,49,200,standard,False,19,319.49
ORD004799,C01018,P0217,2024-11-01,3,1758.73,0,0,express,True,10,1758.73
ORD004800,C00779,P0113,2024-09-25,2,767.7,0,0,standard,False,8,767.7
ORD004801,C01824,P0374,2024-06-21,8,215.87,0,200,quick,False,18,15.870000000000005
ORD004802,C03864,P0349,2024-08-10,7,566.84,49,100,express,False,6,515.84
ORD004803,C02469,P0011,2024-12-17,5,1112.06,149,100,quick,False,0,1161.06
ORD004804,C02513,P0462,2024-03-09,1,820.69,0,0,standard,False,10,820.69
ORD004805,C02130,P0243,2024-06-24,1,1614.58,0,100,standard,False,23,1514.58
ORD004806,C00324,P0051,2024-09-07,8,1069.36,0,0,standard,False,19,1069.36
ORD004807,C03490,P0185,2024-07-02,4,143.52,99,200,quick,False,13,42.52000000000001
ORD004808,C00676,P0232,2024-04-06,4,182.55,0,200,quick,False,13,-17.44999999999999
ORD004809,C02011,P0001,2024-03-25,9,833.37,149,200,quick,False,23,782.37
ORD004810,C04888,P0000,2024-07-25,2,289.64,49,0,standard,True,23,338.64
ORD004811,C03616,P0238,2024-01-10,5,719.43,49,50,standard,False,1,718.43
ORD004812,C03133,P0054,2024-04-26,6,1198.88,99,0,express,False,3,1297.88
ORD004813,C02704,P0494,2024-04-24,6,701.15,0,50,quick,False,17,651.15
ORD004814,C01194,P0219,2024-03-08,3,474.89,149,0,quick,False,12,623.89
ORD004815,C03075,P0103,2024-04-18,6,826.46,49,0,standard,True,23,875.46
ORD004816,C00904,P0354,2024-01-12,5,207.53,49,50,standard,False,21,206.52999999999997
ORD004817,C04597,P0417,2024-10-28,8,998.14,49,50,standard,False,9,997.1399999999999
ORD004818,C04894,P0447,2024-09-15,4,934.87,49,100,quick,False,17,883.87
ORD004819,C02904,P0323,2024-03-27,3,604.66,0,50,standard,False,14,554.66
ORD004820,C03300,P0337,2024-03-04,6,327.8,0,50,standard,True,13,277.8
ORD004821,C01123,P0395,2024-07-06,9,1217.13,0,200,express,False,18,1017.1300000000001
ORD004822,C04316,P0305,2024-12-30,8,599.13,49,0,quick,False,23,648.13
ORD004823,C03057,P0276,2024-11-29,8,141.7,149,50,express,True,18,240.7
ORD004824,C02270,P0009,2024-01-20,3,1854.97,0,200,standard,False,16,1654.97
ORD004825,C02724,P0340,2024-07-11,1,1120.86,0,50,quick,False,8,1070.86
ORD004826,C02258,P0103,2024-11-23,3,714.31,99,100,quick,False,5,713.31
ORD004827,C03862,P0344,2024-05-10,3,500.92,0,50,standard,False,12,450.92
ORD004828,C00930,P0369,2024-09-30,6,2350.46,0,50,quick,False,14,2300.46
ORD004829,C03646,P0464,2024-11-15,3,1143.22,0,200,standard,False,23,943.22
ORD004830,C04981,P0370,2024-01-25,2,634.99,0,50,quick,True,7,584.99
ORD004831,C04357,P0197,2024-10-31,9,840.21,149,200,standard,False,4,789.21
ORD004832,C01271,P0013,2024-01-25,6,329.68,0,0,quick,False,0,329.68
ORD004833,C03812,P0484,2024-12-04,5,251.46,99,200,quick,True,8,150.46000000000004
ORD004834,C00797,P0167,2024-02-25,3,322.49,49,0,standard,True,21,371.49
ORD004835,C03134,P0359,2024-11-30,7,341.84,99,50,standard,False,8,390.84
ORD004836,C03463,P0337,2024-01-11,7,1041.25,49,0,standard,False,2,1090.25
ORD004837,C02587,P0029,2024-01-25,4,204.63,0,0,standard,False,7,204.63
ORD004838,C00416,P0456,2024-12-19,2,1151.25,0,0,standard,True,17,1151.25
ORD004839,C04133,P0013,2024-02-29,2,617.75,0,200,express,False,9,417.75
ORD004840,C02355,P0237,2024-08-01,8,438.81,99,100,express,True,10,437.80999999999995
ORD004841,C04941,P0435,2024-08-15,4,349.07,0,50,standard,False,18,299.07
ORD004842,C00897,P0365,2024-07-13,7,602.93,0,0,quick,False,12,602.93
ORD004843,C00052,P0400,2024-03-04,3,366.41,149,100,quick,False,1,415.4100000000001
ORD004844,C00605,P0061,2024-10-07,9,491.81,49,200,express,True,19,340.80999999999995
ORD004845,C03677,P0481,2024-05-09,9,1039.31,0,0,standard,True,8,1039.31
ORD004846,C04547,P0109,2024-08-30,7,787.45,149,50,standard,False,11,886.45
ORD004847,C00460,P0405,2024-12-25,7,1063.78,99,0,standard,False,8,1162.78
ORD004848,C00774,P0308,2024-03-19,1,972.73,149,50,standard,True,21,1071.73
ORD004849,C04030,P0159,2024-04-15,8,1280.45,0,0,quick,False,8,1280.45
ORD004850,C03327,P0331,2024-12-21,2,256.68,49,100,express,False,20,205.68
ORD004851,C03322,P0054,2024-12-17,8,3825.26,49,200,quick,False,19,3674.26
ORD004852,C02694,P0248,2024-11-18,2,551.08,149,50,standard,True,0,650.08
ORD004853,C03518,P0463,2024-01-05,1,985.67,49,0,standard,False,3,1034.67
ORD004854,C00484,P0255,2024-06-03,8,891.7,49,200,standard,False,9,740.7
ORD004855,C04187,P0021,2024-08-03,4,683.54,0,50,standard,True,18,633.54
ORD004856,C01187,P0421,2024-12-04,6,3932.58,0,0,quick,False,21,3932.58
ORD004857,C03727,P0433,2024-02-21,1,270.52,149,200,quick,False,10,219.51999999999998
ORD004858,C03996,P0102,2024-12-05,9,482.4,99,0,quick,True,8,581.4
ORD004859,C02992,P0449,2024-09-23,7,194.66,149,100,standard,True,5,243.65999999999997
ORD004860,C01709,P0300,2024-05-18,5,239.48,149,100,express,False,14,288.48
ORD004861,C01989,P0374,2024-11-14,6,972.7,0,0,quick,False,14,972.7
ORD004862,C04273,P0263,2024-11-06,3,102.4,149,100,quick,False,0,151.4
ORD004863,C04345,P0235,2024-12-24,9,1642.95,149,100,quick,False,14,1691.95
ORD004864,C04860,P0320,2024-03-11,2,801.03,0,50,standard,True,0,751.03
ORD004865,C03638,P0232,2024-08-02,1,506.01,0,0,standard,False,14,506.01
ORD004866,C02714,P0167,2024-02-23,1,380.76,99,0,quick,False,1,479.76
ORD004867,C04186,P0232,2024-09-18,2,193.49,0,0,quick,False,11,193.49
ORD004868,C00338,P0004,2024-11-12,6,1880.82,149,100,standard,True,15,1929.82
ORD004869,C01661,P0044,2024-03-01,6,971.14,149,0,quick,False,20,1120.1399999999999
ORD004870,C04264,P0045,2024-05-24,9,386.05,149,200,standard,False,17,335.04999999999995
ORD004871,C03694,P0163,2024-02-28,4,150.5,49,0,standard,False,6,199.5
ORD004872,C04875,P0400,2024-02-24,8,374.84,149,0,standard,True,13,523.8399999999999
ORD004873,C00169,P0168,2024-09-11,4,241.88,0,0,express,False,1,241.88
ORD004874,C04233,P0413,2024-04-11,3,1179.14,49,50,quick,True,18,1178.14
ORD004875,C03099,P0435,2024-11-07,4,989.07,0,0,standard,True,2,989.07
ORD004876,C04614,P0334,2024-04-12,1,581.63,149,0,standard,False,8,730.63
ORD004877,C03012,P0403,2024-05-14,9,1618.11,0,50,quick,False,19,1568.11
ORD004878,C02610,P0163,2024-09-24,5,238.5,149,0,standard,False,17,387.5
ORD004879,C02473,P0255,2024-04-13,7,519.99,0,50,quick,True,10,469.99
ORD004880,C03761,P0065,2024-07-02,3,967.01,149,50,quick,False,2,1066.01
ORD004881,C02688,P0428,2024-12-26,5,148.15,0,100,standard,False,14,48.150000000000006
ORD004882,C04804,P0259,2024-07-28,4,425.41,0,0,standard,False,5,425.41
ORD004883,C01290,P0433,2024-05-31,7,692.49,0,200,quick,True,8,492.49
ORD004884,C02035,P0087,2024-03-23,5,418.88,49,100,standard,True,8,367.88
ORD004885,C00106,P0239,2024-01-21,2,557.02,99,0,standard,False,8,656.02
ORD004886,C02607,P0310,2024-10-07,3,754.76,99,0,express,False,15,853.76
ORD004887,C02185,P0058,2024-09-11,8,420.64,0,0,quick,True,4,420.64
ORD004888,C01688,P0169,2024-04-16,3,177.45,99,0,standard,False,7,276.45
ORD004889,C00005,P0257,2024-12-18,7,204.12,149,0,standard,True,20,353.12
ORD004890,C00522,P0045,2024-09-03,5,623.07,49,0,standard,False,5,672.07
ORD004891,C03343,P0001,2024-06-18,7,233.44,0,200,standard,False,4,33.44
ORD004892,C03895,P0433,2024-04-30,9,1643.03,0,0,standard,True,19,1643.03
ORD004893,C00065,P0128,2024-01-02,7,1356.82,0,50,standard,False,20,1306.82
ORD004894,C03410,P0268,2024-01-07,6,399.51,99,0,quick,False,1,498.51
ORD004895,C02981,P0325,2024-12-09,1,1343.45,149,0,standard,True,7,1492.45
ORD004896,C04593,P0277,2024-02-15,4,632.28,49,0,quick,False,3,681.28
ORD004897,C02815,P0016,2024-02-26,8,220.26,99,0,express,True,20,319.26
ORD004898,C02017,P0186,2024-10-20,1,765.73,49,100,standard,False,1,714.73
ORD004899,C01742,P0496,2024-12-08,6,895.4,0,0,quick,False,5,895.4
ORD004900,C03509,P0341,2024-09-09,2,160.33,149,200,standard,False,21,109.33000000000004
ORD004901,C04081,P0490,2024-03-17,9,363.28,99,200,quick,False,16,262.28
ORD004902,C03534,P0325,2024-02-16,8,102.78,0,50,standard,True,14,52.78
ORD004903,C02782,P0115,2024-09-18,9,365.3,0,50,quick,True,18,315.3
ORD004904,C00362,P0258,2024-02-08,9,385.05,149,200,quick,True,10,334.04999999999995
ORD004905,C03281,P0365,2024-02-21,2,795.37,99,100,express,False,1,794.37
ORD004906,C01634,P0248,2024-05-11,2,254.36,0,100,standard,False,17,154.36
ORD004907,C00524,P0197,2024-11-25,9,120.39,0,200,express,True,22,-79.61
ORD004908,C04926,P0336,2024-04-28,2,364.48,49,0,quick,False,7,413.48
ORD004909,C01722,P0226,2024-08-21,4,1321.56,0,0,standard,False,1,1321.56
ORD004910,C00419,P0176,2024-05-31,2,455.58,0,0,standard,False,22,455.58
ORD004911,C04228,P0242,2024-05-15,1,474.41,99,0,quick,False,8,573.4100000000001
ORD004912,C03864,P0433,2024-08-25,7,542.13,99,100,standard,True,8,541.13
ORD004913,C01067,P0356,2024-01-26,5,1074.43,49,0,express,True,0,1123.43
